MPaySelectionCheck,X_C_AllocationLine,2.0
FileUpload,form,2.0
MCost,MAcctSchema,3.0
InvoicePrint,Ini,0.5
InventoryValue,DB,4.5
DunningPrint,X_R_MailText,0.5
MProjectTypePhase,X_C_Phase,3.5
MMatchInv,MMatchInv,2.0
MOrderLine,MOrderTax,1.0
MComponentCreate,X_AD_ComponentReg,0.5
InvoicePrint,Language,0.5
MProject,X_C_ProjectLine,2.5
TableCreateColumns,DB,0.5
OrderPOCreate,X_C_Order,16.0
RColumn,MLookupFactory,3.0
MTemplate,MWebProject,1.5
GridWindow,MImage,1.0
MResourceType,MProduct,0.5
NaturalAccountMap,MElementValue,0.5
MLandedCost,X_C_InvoiceLine,0.5
CalloutAssignment,GridTab,2.5
MUOMConversion,MProduct,0.5
MOrder,X_C_BPartner_Location,3.5
MInventoryLine,X_M_Storage,3.5
MInvoice,X_C_DocTypeCounter,3.0
CopyOrder,ProcessInfoParameter,2.5
MProjectPhase,DB,0.5
DefaultHandler,EntityResolver,2.0
X_M_Product,PO,2.0
X_A_RegistrationValue,PO,2.0
MCostUpdate,PO,2.5
RColumn,Msg,1.0
MAttributeUse,PO,0.5
MCommissionRun,MCommissionAmt,0.5
CalloutPaymentAllocate,X_C_DocType,0.5
MInOut,MTransaction,1.0
DunningPrint,MBPartner,1.0
CalloutOrder,DB,1.0
MInOut,MDocTypeCounter,1.5
GridTable,CLogMgt,0.5
BankStatementMatcher,SvrProcess,6.0
AssetDelivery,ProcessInfoParameter,4.0
Tax,Tax,4.5
WindowCopy,CompiereUserException,2.0
ImportPayment,MBankAccount,0.5
MDataMigration,CLogger,1.0
WebProjectDeploy,CTreeNode,1.0
MSchedulerPara,X_AD_Process_Para,1.0
MAllocationHdr,DocumentEngine,1.0
MPayment,PaymentProcessor,0.5
MBPartner,CLogger,1.5
MProduct,DB,2.0
MAdvertisement,MAdvertisement,1.5
MMovementLineMA,PO,1.5
OrderBatchProcess,ProcessInfoParameter,4.0
IndexValidate,MIndexColumn,1.0
CommissionCopy,ProcessInfoParameter,1.0
TemplateValidate,ProcessInfoParameter,0.5
ReplenishReport,X_T_Replenish,13.5
MSetup,Server,1.0
X_PA_MeasureCalc,PO,2.0
LoadBankStatement,SvrProcess,3.0
ProductUOMConvert,X_C_UOM_Conversion,1.0
CalloutInOut,MProductLocator,0.5
PaySelectionCreateCheck,X_C_PaySelection,1.0
GwtTest,GwtServer,4.5
MAdvertisement,PO,3.0
ChangeLogProcess,SvrProcess,8.5
MDistributionRunLine,MProduct,2.0
ImportInvoice,MBPartnerLocation,0.5
MRequisitionLine,X_M_RequisitionLine,18.0
MPriceList,X_C_Currency,0.5
UserPassword,SecureEngine,0.5
MMediaServer,MWebProject,1.5
RfQClose,X_C_RfQResponse,0.5
InvoiceNGL,ProcessInfoParameter,4.0
MAlertRule,MAlertRule,0.5
ImportOrder,X_AD_User,2.5
MPOSKeyLayout,MPOSKeyLayout,1.0
X_M_CostUpdateLine,PO,2.0
MImpFormatRow,X_AD_ImpFormat_Row,4.0
MProjectLine,MProjectPhase,0.5
Scriptlet,CLogger,1.0
MInterestArea,CLogger,1.0
MAssignmentSlot,Language,4.0
MOrderLine,X_C_OrderLine,105.0
MCash,TimeUtil,1.0
MInfoWindow,DB,0.5
ColumnEncryption,SecureEngine,0.5
X_AD_TreeNodePR,PO,2.0
CopyFromInvoice,ProcessInfoParameter,1.0
td,MouseEvents,2.0
CommissionCalc,X_C_CommissionDetail,1.0
MPaymentBatch,X_C_PaySelection,0.5
RfQCreatePO,MOrder,4.0
ImportInvoice,X_C_Invoice,9.0
MColorSchema,X_PA_ColorSchema,21.0
GridWindow,table,2.0
MProject,X_C_Project,20.5
MPaymentAllocate,CLogger,2.0
MInOutConfirm,MInOutLine,4.0
X_AD_AlertRule,PO,2.0
SendMailText,EMail,3.0
RequisitionPOCreate,X_C_Charge,1.0
InOutCreateConfirm,PO,0.5
MWFActivity,CConnection,1.0
OFXBankStatementHandler,MBankStatementLoader,2.5
AllocationAuto,SvrProcess,10.0
MInvoiceLine,X_C_Invoice,14.5
RfQCreate,SvrProcess,4.5
FinStatement,X_C_Period,1.5
MWFActivity,ProcessInfo,4.0
MRfQLine,PO,5.5
MInvoice,MCurrency,1.0
MInvoiceBatchLine,Msg,0.5
StorageCleanup,PO,2.5
RoleAccessUpdate,RoleAccessUpdate,1.0
CostUpdate,MCost,3.5
AssetDelivery,MAsset,3.0
MInvoicePaySchedule,DB,0.5
InvoiceWriteOff,MPayment,3.0
MInvoice,MInvoicePaySchedule,0.5
MUserMail,EMail,5.5
ViewCreate,ProcessInfoParameter,1.0
MInventory,ModelValidationEngine,1.0
MInfoWindow,MInfoWindow,0.5
TaxDeclarationCreate,SvrProcess,5.5
ReplicationLocal,RemoteSetupVO,1.0
CopyImportFormat,PO,0.5
MMovementConfirm,X_M_Movement,0.5
GwtServer,GridTab,1.5
MBPartner,X_C_BPartner_Location,2.5
MInOutLine,X_M_InOut,6.5
ImportInvoice,DB,23.0
RfQResponseRank,X_C_RfQResponseLineQty,3.0
GwtServer,Login,3.5
MInvoice,X_C_Tax,1.0
X_C_RfQLine,PO,2.0
BankStatementPayment,CompiereUserException,1.5
CalloutOrder,X_M_Warehouse,0.5
MBPBankAccount,X_C_BP_BankAccount,16.5
ExpenseSOrder,ExpenseSOrder,2.0
WorkflowValidate,Msg,0.5
MJournal,Msg,1.0
ImportBPartner,PO,5.0
MCommissionRun,X_C_Commission,0.5
RequestUpdate,DB,0.5
X_AD_AlertRecipient,PO,2.0
MChat,MChatEntry,1.0
MInOutConfirm,Msg,2.0
CalloutInvoice,CalloutEngine,7.0
MBPBankAccount,MLocation,1.0
ImportGLJournal,DB,28.0
RfQCreatePO,X_C_Order,5.5
MCashLine,X_C_CashLine,43.5
ImportProduct,MProductPrice,1.0
OrderPOCreate,PO,2.5
AcctDistribution,AcctDistribution,1.5
MWFActivity,Trace,0.5
ReplenishReport,MRequisition,1.0
MBOM,MProduct,0.5
X_AD_Process,PO,2.0
MInvoiceLine,DB,2.0
X_CM_Media,PO,2.0
MAsset,TimeUtil,1.5
MComponentCreate,PO,1.5
PP_Authorize,PaymentProcessor,2.5
X_M_ChangeRequest,PO,2.0
OrderRePrice,X_C_Order,1.0
MTableIndex,X_AD_TableIndex,9.0
MCostQueue,X_C_AcctSchema,3.0
ScheduleUtil,Ctx,1.0
ComponentProduct,X_M_PriceList,0.5
StorageCleanup,Ctx,0.5
MRequisitionLine,MRequisitionLine,4.5
MPayment,MPeriod,1.0
AllocationAuto,X_C_AllocationHdr,2.5
TranslationImportExport,TranslationMgr,4.0
MSession,X_AD_Session,2.0
AcctSchemaCopyAcct,X_C_AcctSchema_GL,0.5
MRfQResponseLine,X_C_RfQLine,0.5
EMailTest,X_AD_Client,1.5
MReportColumn,MReportTree,0.5
MCommissionAmt,MCommissionAmt,1.0
InvoiceBatchProcess,X_C_InvoiceBatch,2.0
CommissionAPInvoice,X_C_InvoiceLine,0.5
MBPartnerProduct,TimeUtil,0.5
MProductPricing,UserPricingVO,3.5
MInOutLine,X_C_InvoiceLine,4.5
DunningRunCreate,MDunningRunLine,3.0
MCashBook,CLogger,1.0
MProjectPhase,X_C_Phase,4.0
ImportGLJournal,MJournal,2.5
MAlertProcessorLog,CompiereProcessorLog,2.0
MProjectTypePhase,DB,0.5
InOutCreateConfirm,SvrProcess,3.0
ReplicationLocal,PO,2.5
MStatus,PO,0.5
MCash,MCash,14.5
PeriodControlStatus,MPeriodControl,0.5
MScheduler,X_AD_PInstance,1.0
ColumnSync,DB,2.5
RequisitionPOCreate,MBPartner,1.5
GwtServer,UIField,6.5
CalloutOrder,MWarehouse,0.5
X_AD_LdapProcessorLog,PO,2.0
MInOutLine,MOrderLine,4.5
MPaymentAllocate,MDocType,0.5
InvoiceNGL,X_C_Invoice,0.5
table,MouseEvents,2.0
MInventoryLine,PO,11.0
CalloutTimeExpense,MConversionRate,0.5
MBPStatus,X_C_BP_Status,2.0
FTPClient,Configurable,2.0
MDistributionRunDetail,MDistributionRunDetail,0.5
RfQCopyLines,MRfQLine,0.5
InOutGenerate,Ctx,1.0
MBPartnerLocation,DB,0.5
MIndex,MIndexLog,0.5
MInfoWindow,MInfoColumn,0.5
NaturalAccountMap,Trx,1.0
InvoiceNGL,X_C_DocType,0.5
MRfQLineQty,PO,5.5
MOrderLine,X_M_Product,1.5
MInventory,MStorage,3.5
X_R_Request,PO,2.0
BPPaymentAllocCleanup,ProcessInfoParameter,1.0
ProductCost,Trx,1.0
X_M_MovementLineConfirm,PO,2.0
MSetup,MRequestProcessor,0.5
X_M_InOutConfirm,PO,2.0
MIndexLog,X_K_IndexLog,2.0
X_C_OrderTax,PO,2.0
MGoalRestriction,X_PA_GoalRestriction,2.5
MInvoiceBatchLine,MInvoiceBatchLine,8.0
X_C_ProjectPhase,PO,2.0
ComponentProduct,SvrProcess,9.0
RfQCreatePO,MRfQ,1.0
ProductCategoryAcctCopy,PO,0.5
MProductCosting,DB,1.0
MProductPO,CLogger,1.0
comment,Printable,2.0
MRequestProcessorRoute,X_R_RequestProcessor_Route,2.0
MMeasureCalc,PO,1.0
CopyOrder,X_C_DocType,0.5
MJournalLine,X_GL_Journal,3.0
ProjectLinePricing,MProject,1.5
MJournal,MElementValue,1.5
MSetup,MLocator,0.5
MCostUpdateLine,X_M_CostUpdate,0.5
MProjectTask,X_C_ProjectTask,8.0
MYear,X_C_Calendar,0.5
MSerNoCtl,PO,0.5
MProjectPhase,MProjectTask,1.5
MOrderTax,DB,1.0
MInventoryLine,X_M_AttributeSet,0.5
X_AD_WF_NodeNext,PO,2.0
MChat,hr,0.5
CopyFromOrder,ProcessInfoParameter,1.0
DataMigrationPreview,SvrProcess,4.0
MCostDetail,MCost,12.5
MSetup,X_C_DocType,5.5
MDistributionLine,Msg,1.0
MContainer,CacheHandler,2.0
X_I_Invoice,PO,2.0
MRefList,X_AD_Ref_List,2.0
MSetup,CacheMgt,1.0
MNewsChannel,MIndex,0.5
MRegistrationAttribute,X_A_RegistrationAttribute,2.0
MInventory,X_M_Transaction,2.0
ImportInvoice,X_C_BPartner,1.5
MRequisitionLine,MProductPricing,7.5
X_C_PeriodControl,PO,2.0
MInOut,X_M_InOutLineMA,4.5
MTimeExpense,Msg,1.0
MTimeExpense,DB,1.0
MSetup,X_AD_Role,4.5
FinReport,Env,0.5
GridField,Evaluatee,2.0
MComponentRegUpdate,DB,0.5
MAcctProcessor,MAcctProcessorLog,0.5
CalloutInventory,GridTab,4.0
DataMigrationImport,CompiereSystemException,2.0
CLogger,CompiereLogger,2.0
CostCreate,SvrProcess,2.5
MChangeRequest,MBOM,0.5
MInOutConfirm,PO,26.0
MInOutLine,ChangeVO,1.5
AcctSchemaCopyAcct,SvrProcess,7.0
MAcctSchemaGL,X_C_AcctSchema_GL,2.0
InvoiceNGL,MJournalBatch,1.0
MDocTypeCounter,MDocType,1.0
ReplicationLocal,ReplicationLocal,5.5
h1,Printable,2.0
PaySelectionCreateFrom,PO,2.0
RequestReOpen,ProcessInfoParameter,1.0
MUserMail,PO,4.0
MMovement,X_M_MovementLineMA,4.5
MCStage,CLogger,1.5
MBankStatement,MPayment,1.0
TreeMaintenance,MTreeNodePR,0.5
MLead,MLead,12.0
LeadBPartner,SvrProcess,3.5
MRecurring,X_C_Order,1.0
DunningPrint,MDunningRun,0.5
MMovementConfirm,Msg,3.5
ScheduleUtil,MUOM,0.5
InvoicePrint,ProcessInfoParameter,6.0
TaxDeclarationCreate,ProcessInfoParameter,1.0
MUOM,DB,0.5
MMediaDeploy,CLogger,1.0
MDunningLevel,MDunningLevel,1.5
ProjectPhaseGenOrder,X_C_ProjectPhase,6.0
CommissionCalc,CompiereSystemException,1.0
TreeMaintenance,MTreeNode,0.5
MWFActivity,MWFResponsible,4.5
MJournalBatch,DocumentEngine,1.0
MStatusCategory,CLogger,1.0
CalloutPayment,CalloutPayment,1.0
TableCreateColumns,CompiereSystemException,1.0
MIndex,CLogger,1.5
MSetup,X_C_BPartner,8.0
MInventoryLine,MInventoryLineMA,0.5
WFActivityManage,MWFActivity,2.5
ExpenseSOrder,MBPartner,0.5
MRequestType,X_R_StatusCategory,2.0
X_C_DocType,PO,2.0
MReportTree,Ctx,1.0
MHierarchy,PO,0.5
MProjectIssue,PO,9.0
X_I_Contact,PO,2.0
ReplenishReport,X_M_Warehouse,6.0
WebInfo,MInterestArea,1.0
MAsset,CLogger,1.0
TransactionXRef,TransactionXRef,1.5
MProjectLine,MProductPricing,4.0
X_M_DistributionListLine,PO,2.0
InvoicePrint,Ctx,0.5
MProductPrice,X_M_PriceList_Version,0.5
MBPBankAccount,X_AD_User,0.5
p,MultiPartElement,2.0
X_W_Advertisement,PO,2.0
MAlertRecipient,X_AD_AlertRecipient,2.0
MWFNodeNext,DB,0.5
ResultTableModel,RModel,4.5
MAttributeSet,X_M_AttributeSet,19.0
MMovement,MMovementConfirm,1.0
MPayment,X_C_AllocationHdr,3.0
MContainer,X_CM_CStageTTable,1.0
Aging,X_T_Aging,4.0
MTemplate,Ctx,0.5
FileUpload,CLogger,1.0
MProjectLine,ChangeVO,0.5
TableCreateColumns,X_AD_Table,3.5
img,KeyEvents,2.0
ProjectSetType,X_C_ProjectType,1.0
InvoicePrint,EMail,2.5
MDocType,X_C_DocType,2.0
MWFActivity,X_AD_Process,1.0
MCostDetail,X_M_CostDetail,57.0
MPaySchedule,X_C_PaySchedule,6.0
ReplenishReport,ReplenishInterface,0.5
BankStatementPayment,MBankStatement,0.5
GwtServer,Env,1.5
OrderOpen,PO,0.5
input,Printable,2.0
MTimeExpense,DocAction,2.0
MInventory,MPeriod,1.0
MStore,CLogger,1.5
GwtTest,Login,0.5
MDiscountSchema,X_M_DiscountSchemaBreak,2.0
X_M_Package,PO,2.0
MOrder,MProductLocator,0.5
MInvoiceLine,MInvoiceTax,1.0
ASyncWorker,CLogger,1.0
PeriodStatus,PO,0.5
MSLACriteria,X_PA_SLA_Criteria,3.5
MScheduler,X_AD_Attachment,1.0
MInOut,X_M_MatchPO,1.0
RequestUpdate,MStatus,1.0
X_I_Product,PO,2.0
X_K_Category,PO,2.0
MSetup,X_C_BP_Group,1.5
InvoiceNGL,MJournal,0.5
TaxDeclarationCreate,MInvoice,0.5
ComponentProduct,X_AD_ComponentReg,9.5
CalloutInOut,MWarehouse,0.5
MClick,Env,0.5
MBPGroup,MBPGroup,1.5
MOrder,MRefList,0.5
b,MouseEvents,2.0
MLoginMsgLog,PO,1.5
MProductLocator,PO,3.0
PaySelectionCreateCheck,PaySelectionCreateCheck,0.5
DataMigrationPreview,MDataMigration,0.5
MRequisition,MOrderLine,0.5
MProjectLine,Ctx,0.5
LeadBPartner,PO,1.0
GridWindow,tr,3.0
MNewsChannel,PO,4.5
NaturalAccountMap,Ctx,1.0
HtmlCode,Printable,2.0
X_M_AttributeSet,PO,2.0
DunningRunCreate,X_C_Dunning,0.5
RequisitionPOCreate,ProcessInfoParameter,6.0
SLAMeasureProcess,X_PA_SLA_Measure,1.0
MInOutLine,MMatchPO,0.5
GwtServer,MTree,1.0
StorageCleanup,X_M_Movement,2.0
MSetup,Ctx,4.5
MMatchPO,MFactAcct,0.5
CalloutRequisition,CLogger,1.0
X_C_CommissionLine,PO,2.0
MInvoice,MPeriod,1.0
CalloutAssignment,CalloutEngine,3.5
MCostQueue,MCostElement,0.5
MProductLocator,Msg,0.5
MGoal,PO,8.5
MDataMigrationEntry,X_AD_Table,0.5
CalloutInvoice,GridField,5.0
tr,KeyEvents,2.0
MProject,MProjectIssue,0.5
MRfQResponse,MRfQResponse,2.0
MWFNode,X_AD_WF_Node,34.0
InvoiceBatchProcess,InvoiceBatchProcess,1.0
MPaymentTerm,CLogger,1.0
InventoryCountUpdate,X_M_InventoryLine,0.5
body,PageEvents,2.0
option,KeyEvents,2.0
MRfQResponse,DB,0.5
MCommissionDetail,CLogger,0.5
MInOut,Env,0.5
MOrder,MProduct,1.0
MDataMigrationPreview,X_AD_DataMigrationPreview,4.5
MPayment,CThreadUtil,1.0
WebInfo,MRfQResponse,1.0
MInvoicePaySchedule,X_C_Invoice,0.5
MNewsChannel,MNewsItem,1.0
MProduct,X_S_ExpenseType,8.0
MPeriod,X_AD_ClientInfo,1.5
MBankStatementLine,X_C_BankStatement,1.0
ImportLocator,X_M_Locator,0.5
InOutCreateConfirm,X_M_InOut,0.5
MProduct,X_M_Product,39.5
MInOutLineMA,DB,1.5
MDunningRunLine,X_C_Invoice,2.5
MCost,X_C_AcctSchema,13.0
MLead,X_C_Location,3.0
WebInfo,DB,13.0
MMovementConfirm,PO,23.0
MRequest,X_C_BPartner,0.5
MInOutConfirm,X_C_Invoice,1.5
ImportInventory,X_M_AttributeSet,1.5
MLotCtl,PO,1.0
MJournalLine,MAccount,1.5
ColumnSync,X_AD_Table,1.5
DocWorkflowManager,Evaluator,0.5
MOrder,MOrderTax,2.0
DunningPrint,ReportEngine,2.5
MRequest,MMailText,0.5
MBOMProduct,Msg,2.0
CalloutInvoice,GridTab,38.0
MComponentUse,X_AD_ComponentReg,0.5
ReplicationRemote,DB,2.5
MRequestProcessor,CompiereProcessor,2.0
ResultTable,CLogger,1.0
MUOMConversion,X_M_Product,2.0
X_Fact_Acct,PO,2.0
ImportProduct,PO,1.0
AssetDelivery,MMailText,8.0
MRequisition,PO,7.0
InvoicePrint,MInvoice,1.0
PriceListCreate,CompiereUserException,1.0
X_K_Index,PO,2.0
MInOutLine,MInvoiceLine,3.0
MAssetDelivery,X_A_Asset,4.0
ImportOrder,MLocation,2.0
MRequestCategory,PO,0.5
MRequestProcessor,PO,6.5
MLandedCostAllocation,PO,1.5
TranslationMgr,X_AD_Language,0.5
MTimeExpense,PO,9.0
MMediaServer,X_CM_Media,1.5
X_R_RequestProcessor,PO,2.0
MDistributionLine,MDistribution,2.0
MAcctProcessorLog,CompiereProcessorLog,2.0
CalloutPaymentAllocate,X_C_Invoice,0.5
SLAGoalProcess,MSLAGoal,0.5
X_I_Order,PO,2.0
MScheduler,X_AD_Note,3.0
MOrder,MInvoiceLine,4.5
MPaymentBatch,MPaySelection,0.5
MDistributionRunDetail,DB,0.5
InvoiceNGL,MJournalLine,3.0
MTask,X_AD_Task,4.5
MRequest,MRequestAction,1.5
TranslationImportExport,Ctx,0.5
MLead,X_C_BPartner_Location,2.5
DataMigrationPreview,PO,1.0
ProjectLinePricing,X_C_ProjectLine,3.0
MContactInterest,X_C_Lead,1.5
MInvoiceBatchLine,PO,3.5
WorkflowValidate,PO,0.5
CalloutPayment,X_C_Invoice,1.5
WebUtil,td,2.0
MPayment,MPaymentProcessor,3.0
MInvoice,X_C_OrderLine,2.0
InitialSetup,PrintUtil,0.5
X_AD_Replication,PO,2.0
Document,Node,2.0
FileUpload,label,1.0
WebUtil,MimeType,0.5
TelnetClient,Telnet,2.0
MOrder,MInOut,5.0
X_M_SerNoCtlExclude,PO,2.0
GwtServer,UIFieldVO,8.5
MMeasure,CLogger,2.5
RfQCreateSO,X_C_RfQLineQty,2.0
OrgOwnership,DB,14.0
MCash,CLogger,1.5
TranslationDocSync,CompiereUserException,0.5
DocWorkflowManager,DocWorkflowMgr,2.0
MRequisition,DocumentEngine,1.0
GwtServer,MUser,2.0
MRequestUpdate,X_R_RequestUpdate,8.0
UIWindow,UIWindowVO,2.0
CalloutInvoiceBatch,X_C_InvoiceBatchLine,1.0
X_AD_Color,PO,2.0
MOrder,X_M_Product,5.0
GridField,MLookup,1.0
MRfQTopicSubscriber,MProductCategory,0.5
ImportProduct,SvrProcess,24.0
ImportAccount,X_C_AcctSchema_Element,0.5
BankStatementPayment,MInvoice,1.5
MWFActivity,X_AD_Client,0.5
MProjectIssue,X_C_ProjectIssue,16.5
MSchedule,CLogMgt,0.5
MAsset,MAttributeSetInstance,0.5
WebEnv,td,106.0
ImportContact,ImportContact,3.5
MProjectType,MProjectType,0.5
MDataMigration,X_AD_DataMigration,6.0
MDocTypeCounter,MDocTypeCounter,1.5
MLocation,X_C_Location,2.0
MSetup,MAcctSchema,1.5
MBankStatement,ModelValidationEngine,1.0
MCommissionAmt,X_C_CommissionDetail,0.5
OrderOpen,SvrProcess,3.0
RfQCreatePO,MRfQResponseLine,1.0
MWarehousePrice,X_RV_WarehousePrice,2.5
CommissionAPInvoice,MInvoiceLine,2.0
MBPBankAccount,Util,4.0
GwtServer,UIWindow,2.0
RequisitionPOCreate,X_C_OrderLine,1.5
MigrateData,CLogger,1.0
X_C_Year,PO,2.0
MTaxPostal,X_C_TaxPostal,2.0
MAlertProcessor,MAlert,0.5
MRfQResponseLine,DB,0.5
CacheClearAll,SvrProcess,3.5
MOrder,MBOMProduct,1.0
MInfoColumn,X_AD_Element,1.5
MRequest,MRequestCategory,0.5
MInOutConfirm,DocumentEngine,1.0
Tax,X_C_TaxPostal,1.5
CalloutInventory,CalloutEngine,5.0
MBank,DB,0.5
MDistribution,X_GL_Distribution,47.0
MDistributionRun,DB,0.5
MInvoice,ModelValidationEngine,1.0
CopyFromJournal,SvrProcess,4.0
MFormAccess,X_AD_Form,0.5
MInOut,X_M_AttributeSetInstance,3.0
MMovement,DocAction,2.0
TemplateValidate,SvrProcess,3.5
MInOutLineConfirm,Msg,0.5
MIndex,MIndex,5.5
WebLogin,MSession,0.5
AcctSchemaCopyAcct,X_C_ValidCombination,8.5
MultiPartElement,ConcreteElement,2.0
FinBalance,X_Fact_Accumulation,3.0
MContainer,MContainerElement,1.0
MSetup,MWarehouse,0.5
X_AD_Replication_Run,PO,2.0
EntityTypeRegister,HttpConnectionParams,0.5
MInOutConfirm,DocAction,2.0
MStatus,MStatus,1.5
ProjectIssue,X_S_TimeExpenseLine,6.0
CommissionAPInvoice,PO,4.0
ProjectGenOrder,MOrderLine,3.5
MBPBankAccount,X_C_Location,2.0
ComponentProduct,MAttachment,0.5
GridWindow,a,3.0
RequestInvoice,X_R_Request,2.0
X_C_ProjectLine,PO,2.0
CopyFromOrder,MOrder,1.0
PriceListCreate,X_M_ProductPrice,1.5
InvoiceWriteOff,ProcessInfo,1.0
CalloutOrder,X_AD_Role,0.5
MOrder,MWarehouse,2.0
TaxDeclarationCreate,X_C_TaxDeclarationAcct,0.5
ExpenseSOrder,X_C_Order,7.0
WebEnv,br,0.5
MJournalBatch,X_GL_JournalBatch,43.5
MMovementLine,Ctx,1.5
MInvoiceLine,PO,48.5
ProjectPhaseGenOrder,X_C_Order,2.0
CalloutInvoiceBatch,MTax,1.0
SendMailText,SvrProcess,8.0
MWFNodeNext,PO,3.5
PaymentOnline,MPayment,2.5
MInOut,MMatchPO,0.5
X_GL_JournalLine,PO,2.0
MPackage,MPackage,0.5
CalloutProduct,X_M_Product_Category,0.5
MInOutLine,MInOutLine,24.0
DistributionVerify,PO,0.5
ReplenishReport,X_C_OrderLine,0.5
RegisterSystem,X_AD_Registration,7.0
ReplenishReport,X_M_RequisitionLine,1.0
MSchedulerLog,X_AD_SchedulerLog,3.5
MCostQueue,X_M_CostQueue,16.0
InOutGenerate,ProcessInfoParameter,4.0
X_C_ElementValue,PO,2.0
MBPartner,DB,10.0
MProduct,MProduct,7.0
CalloutInvoice,Env,0.5
RfQCreateSO,X_C_OrderLine,0.5
PackageCreate,PO,1.0
MJournal,X_C_BPartner,1.0
MLdapProcessor,CLogger,1.0
BPartnerValidate,ProcessInfoParameter,2.0
DistributionCreate,MBPartner,1.0
ScheduleUtil,MUOMConversion,0.5
ImportInvoice,MUser,1.0
RfQCreateSO,SvrProcess,5.5
BankStatementMatcher,MBankStatement,0.5
RfQCreate,MRfQTopic,0.5
CalloutOrder,Msg,0.5
WebLogin,WebLogin,11.5
X_AD_LdapAccess,PO,2.0
MInOutLine,Msg,2.0
MRequestCategory,MRequestCategory,0.5
MComponentReg,MRefList,0.5
FinReport,SvrProcess,17.5
PartBase,Part,2.0
MRequisition,MRequisition,9.5
MInOutLineConfirm,MInOutLine,2.5
WFProcessManage,ProcessInfoParameter,2.0
WebLogin,WebUser,23.5
CalloutOrder,MInOutLine,2.0
MGoal,Msg,1.5
MergeProcess,MBPartner,1.5
WebUser,WebUser,19.5
MContainer,DB,3.0
MCommissionAmt,X_C_CommissionAmt,8.0
MBPartner,MBPartner,13.0
ScheduleUtil,MResourceAssignment,0.5
MOrderLine,MOrder,3.0
MReplication,X_AD_Replication,2.5
MWikiToken,MContainer,0.5
MViewComponent,X_AD_ViewComponent,2.0
LandedCostDistribute,MLandedCost,2.0
TransactionXRef,CompiereUserException,0.5
WebEnv,WebEnv,2.5
ValueNamePair,NamePair,2.0
MNewsItem,X_CM_NewsItem,7.5
Recurring,SvrProcess,3.5
BankStatementMatcher,X_C_BankStatementLine,2.5
X_C_Country,PO,2.0
ImportBankStatement,MBankStatementLine,1.0
MRequestType,DB,3.0
MRequisition,ModelValidationEngine,1.0
ComponentProduct,X_C_TaxCategory,0.5
MAttributeSetInstance,KeyNamePair,0.5
ImportProduct,X_C_TaxCategory,0.5
MInOutLineMA,X_M_InOutLine,1.0
DataMigrationCreate,PO,0.5
InvoiceBatchProcess,PO,3.0
DeliveryAccuracy,SLACriteria,2.0
MediaDirectDeploy,ProcessInfoParameter,0.5
MUOM,PO,0.5
MJournal,X_C_DocType,3.0
BPartnerOrgUnLink,ProcessInfoParameter,1.0
ReplenishReport,SvrProcess,30.0
MOrder,ChangeVO,3.0
ComponentProduct,MPriceListVersion,1.0
MDunningRunEntry,X_C_DunningRunEntry,9.0
WebDoc,meta,2.0
MPOS,Msg,1.0
MJournalLine,X_C_ElementValue,0.5
ReplicationLocal,Server,3.0
MWFProcess,Ctx,0.5
MPOSKey,X_C_POSKey,2.0
ImportInventory,X_I_Inventory,10.0
MAssetDelivery,X_A_Asset_Delivery,12.0
MProduct,X_M_Storage,3.0
MIndex,X_K_Index,6.0
MPaySelectionCheck,CLogger,1.0
MInvoiceBatchLine,DB,0.5
X_C_RfQLineQty,PO,2.0
MWFNodePara,CLogger,1.0
MSetup,X_AD_Sequence,0.5
FinReport,X_AD_PrintFormatItem,29.0
EntityEnclosingMethod,ExpectContinueMethod,2.0
CalloutInOut,MOrder,0.5
ImportRequest,ProcessInfoParameter,2.0
MInfoWindow,PO,2.5
GridTable,DataStatusListener,0.5
MProject,MAccount,0.5
MTaxCategory,CLogger,1.0
MatchPODelete,CompiereUserException,0.5
DocumentTypeVerify,MPeriodControl,1.0
MRequest,PO,32.0
GridTable,GridTable,52.5
WebUtil,EMail,0.5
h3,KeyEvents,2.0
MProductionLine,Ctx,0.5
X_R_Status,PO,2.0
MCash,MPeriod,0.5
Aging,TimeUtil,0.5
ProductCategoryAcctCopy,CompiereSystemException,1.0
MBankStatement,MBankStatement,5.5
MWFNodeNext,MWFNextCondition,2.0
X_C_Payment,PO,2.0
MBankStatement,MPeriod,2.0
InvoiceGenerate,X_C_BPartner,2.0
GridField,MLocationLookup,0.5
MInvoice,X_C_AllocationHdr,0.5
AssetDelivery,MUserMail,1.0
DocumentEngine,DocAction,2.0
IndexValidate,X_AD_TableIndex,1.0
MInvoiceLine,X_AD_Role,0.5
X_K_IndexStop,PO,2.0
X_AD_ComponentRegUpdate,PO,2.0
MSalesRegion,X_C_SalesRegion,2.0
MCost,X_M_CostElement,2.0
MWorkflow,DB,0.5
WebSessionCtx,PO,1.0
DistributionRun,SvrProcess,14.0
a,MouseEvents,2.0
MAlert,MAlertRecipient,2.5
MProductBOM,CLogger,1.0
MWFActivity,Util,2.0
MCost,MCost,13.5
BankStatementPayment,SvrProcess,6.5
CalloutOrder,MInOut,0.5
MLead,X_R_Request,7.0
MigrateData,PrintFormatUtil,1.0
ImportInventory,SvrProcess,15.0
ChangeLogProcess,X_AD_Column,6.5
